迭代次数,全局最优适应度,平均适应度,最优粒子适应度
477,0.6426730081395866,0.8685061234547071,0.6426730081395866
478,0.6426730081395866,0.8617129900991167,0.6426730081395866
479,0.6426730081395866,0.8658940611533867,0.6426730081395866
480,0.6426730081395866,0.8601053880585225,0.6426730081395866
481,0.6426730081395866,0.8676055791197874,0.6426730081395866
482,0.6426730081395866,0.8614554846548782,0.6426730081395866
483,0.6426730081395866,0.8632337788283487,0.6426730081395866
484,0.6426730081395866,0.8624465408754309,0.6426730081395866
485,0.6426730081395866,0.8604216193471279,0.6426730081395866
486,0.6426730081395866,0.8587248541369986,0.6426730081395866
487,0.6426730081395866,0.8604450858112768,0.6426730081395866
488,0.6426730081395866,0.8665389257916587,0.6426730081395866
489,0.6426730081395866,0.8579362559793655,0.6426730081395866
490,0.6426730081395866,0.8614555968466542,0.6426730081395866
491,0.6426730081395866,0.8601215978045615,0.6426730081395866
492,0.6426730081395866,0.8670509777190211,0.6426730081395866
493,0.6426730081395866,0.8647076762723782,0.6426730081395866
494,0.6426730081395866,0.8656494960641463,0.6426730081395866
495,0.6426730081395866,0.8699158513908763,0.6426730081395866
496,0.6426730081395866,0.8663934040401168,0.6426730081395866
497,0.6426730081395866,0.8584654176292649,0.6426730081395866
498,0.6426730081395866,0.8551514609807555,0.6426730081395866
499,0.6426730081395866,0.8583552546391067,0.6426730081395866
500,0.6426730081395866,0.8573881288356234,0.6426730081395866
